iter	col	row	from_Data	sp_lab	site	CrownDisplacement	Pmass	Nmass	LMA	wsg	Rdark	Vcmax	Jmax	leaflifespan	lambda_young	lambda_mature	lambda_old	dbhmature	dbhmax	hmax	ah	Ct	LAImax	fraction_filled	mult_height	mult_CR	mult_CD	mult_P	mult_N	mult_LMA	mult_dbhmax	dev_wsg	age	dbh	sapwood_area	height	CD	CR	GPP	NPP	Rday	Rnight	Rstem	LAmax	LA	youngLA	matureLA	oldLA	LAI	litter	carbon_storage	carbon_biometry	multiplier_seed	hurt	NPPneg	dbh_previous	AGB	s_name
2400	122	0	0	164	122	0	0.00097	0.023215	99.918	0.53521	1.0897	49.406	78.331	9.6779	1	0.30998	0.18342	0.18119	0.36237	50.21	0.3031	31.41	4.3994	0.85	1	1	1	1	1	1	1	-0	41.167	0.054625	0.00077951	7.6671	1.5334	1.3477	147.59	58.16	11.879	25.192	5.9339	9.8676	2.4755	0.25624	0.83564	1.3836	0.52598	25.301	9.0264e-06	9.4455	1	0	0	0.054292	6.8447	Xylopia_nitida
2400	125	0	0	164	125	0	0.00097	0.023215	99.918	0.53521	1.0897	49.406	78.331	8.0307	1	0.37356	0.22968	0.18119	0.36237	50.21	0.3031	32.099	4.3994	0.85	1	1	1	1	1	1	1	-0	17.75	0.048522	0.0017696	6.9287	1.3857	1.2508	704.12	335.19	45.097	92.91	12.173	13.959	8.9895	1.1871	3.2218	4.5806	2.2962	103.19	0	68.687	1	0	0	0.046219	4.8804	Xylopia_nitida
2400	126	0	0	164	126	0	0.00097	0.023215	99.918	0.53521	1.0897	49.406	78.331	4.7567	1	0.63069	0.46059	0.18119	0.36237	50.21	0.3031	31.925	4.3994	0.85	1	1	1	1	1	1	1	-0	6	0.02642	0.00033647	4.0257	0.80515	0.85284	70.148	37.037	3.4156	6.7313	1.3449	5.2636	0.66121	0.13944	0.2235	0.29827	0.51456	13.62	0.076162	7.7433	1	0	0	0.025652	0.84073	Xylopia_nitida
2400	128	0	0	164	128	0	0.00097	0.023215	99.918	0.53521	1.0897	49.406	78.331	13.067	1	0.22958	0.12968	0.18119	0.36237	50.21	0.3031	31.977	4.3994	0.85	1	1	1	1	1	1	1	0	18	0.05176	0.0019392	7.3236	1.4647	1.3028	515.89	183.81	47.989	106.77	14.101	10.552	10.552	0.71864	3.4817	6.3514	2.4359	82.397	108.77	30.271	1	0	0	0.05052	5.8702	Xylopia_nitida
2400	129	0	0	164	129	0	0.00097	0.023215	99.918	0.53521	1.0897	49.406	78.331	7.7746	1	0.38587	0.23906	0.18119	0.36237	50.21	0.3031	31.949	4.3994	0.85	1	1	1	1	1	1	1	-0	8.3333	0.039163	0.0007249	5.7452	1.149	1.0928	179.35	73.762	14.303	30.88	4.1349	6.38	3.0439	0.39152	1.0146	1.6378	1.1061	39.12	0.076171	8.0493	1	0	0	0.038484	2.6362	Xylopia_nitida
2400	133	0	0	164	133	0	0.00097	0.023215	99.918	0.53521	1.0897	49.406	78.331	7.5311	1	0.39835	0.24871	0.18119	0.36237	50.21	0.3031	32.043	4.3994	0.85	1	1	1	1	1	1	1	-0	9.9167	0.082562	0.005048	10.749	2.1498	1.7483	1293.4	486.85	108.6	236.14	53.874	23.344	23.344	2.9435	7.6917	12.709	3.0705	316.76	13.717	39.108	1	0	0	0.081658	21.921	Xylopia_nitida
2400	139	0	0	164	139	0	0.00097	0.023215	99.918	0.53521	1.0897	49.406	78.331	6.2054	1	0.48345	0.31878	0.18119	0.36237	50.21	0.3031	32.135	4.3994	0.85	1	1	1	1	1	1	1	-0	9.1667	0.037739	0.00070659	5.5594	1.1119	1.0676	301.55	159.74	15.049	29.953	3.9002	10.542	2.9536	0.50795	0.98315	1.4625	1.1444	46.503	0.076135	32.842	1	0	0	0.036405	2.3688	Xylopia_nitida
2400	141	0	0	164	141	0	0.00097	0.023215	99.918	0.53521	1.0897	49.406	78.331	11.706	1	0.25628	0.14697	0.18119	0.36237	50.21	0.3031	31.891	4.3994	0.85	1	1	1	1	1	1	1	0	10.167	0.074572	0.0038184	9.9141	1.9828	1.6397	1452.8	695.62	88.239	180.24	37.586	26.518	17.914	2.0053	5.7755	10.133	2.7788	149.22	390.45	140.82	1	0	0	0.073623	16.495	Xylopia_nitida
2400	142	0	0	164	142	0	0.00097	0.023215	99.918	0.53521	1.0897	49.406	78.331	4.3311	1	0.69266	0.52982	0.18119	0.36237	50.21	0.3031	32.083	4.3994	0.85	1	1	1	1	1	1	1	-0	10.667	0.036673	0.00049751	5.4193	1.0839	1.0485	87.016	41.845	4.9877	10.494	2.6769	7.4972	1.0344	0.23883	0.34481	0.45078	0.42153	23.864	0.076141	3.9441	1	0	0	0.036341	2.1805	Xylopia_nitida
2400	149	0	0	164	149	0	0.00097	0.023215	99.918	0.53521	1.0897	49.406	78.331	7.6726	1	0.391	0.24301	0.18119	0.36237	50.21	0.3031	31.903	4.3994	0.85	1	1	1	1	1	1	1	0	54.333	0.24895	0.019713	22.643	4.5285	3.5043	8087.4	3436.2	546.23	1129.7	443.16	135.16	111.08	14.483	37.394	59.207	3.4097	1434.2	0.060783	588.12	1	0	0	0.24738	419.85	Xylopia_nitida
